collected_at_utc,source_type,company,title,location,team,url,external_id,posted_at,description_snippet
2026-04-02 13:25:21,ddg:jobs.smartrecruiters.com,biogen,Biogen Sr.ReliabilityEngineerI (Maintenance...),,,https://jobs.smartrecruiters.com/Biogen/744000022066826-sr-reliability-engineer-i-maintenance-reliability-,ddg::https://jobs.smartrecruiters.com/Biogen/744000022066826-sr-reliability-engineer-i-maintenance-reliability-,,Practical knowledge and application of GMP and EMEA regulations.CertifiedReliabilityEngineeror Certified Maintenance and Reliability Professional.
2026-04-02 13:25:21,ddg:boards.greenhouse.io,bjss,Job Application forPlatformEngineer- Azure at BJSS,,,https://boards.greenhouse.io/bjss/jobs/2301201,ddg::https://boards.greenhouse.io/bjss/jobs/2301201,,"About the Role. Ourplatformengineers design, build and maintain the delivery infrastructure, systems and processes underpinning technology transformation engagements and lead the..."
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,blackcanyonconsulting,Job Application forPlatformEngineer(DataOps) at NIH-NCBI,,,https://job-boards.greenhouse.io/blackcanyonconsulting/jobs/5754387003,ddg::https://job-boards.greenhouse.io/blackcanyonconsulting/jobs/5754387003,,Black Canyon Consulting (BCC) is searching forPlatformEngineer(DataOps) to support our work for the National Center for Biotechnology Information (NCBI)...
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,blackcanyonconsulting,Jobs at NIH-NCBI,,,https://job-boards.greenhouse.io/blackcanyonconsulting,ddg::https://job-boards.greenhouse.io/blackcanyonconsulting,,"PlatformDevExEngineer. Bethesda, Maryland.PlatformSystems Manager.Information Resources Branch (IRB). Job. CloudEngineer."
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,blackduck,Sr. Sales Development Representative,,,https://job-boards.greenhouse.io/blackduck/jobs/5145912008,ddg::https://job-boards.greenhouse.io/blackduck/jobs/5145912008,,"16 hours ago·With a combination of industry-leading tools, services, and expertise, only Black Duck helps organizations maximize security and quality in DevSecOps and ..."
2026-04-03 13:01:38,jobicy,Bloom Insurance,Cloud Infrastructure Engineer,USA,DevOps &amp; Infrastructure,https://jobicy.com/jobs/140691-cloud-infrastructure-engineer-3,jobicy::140691,2026-03-15T18:00:01+00:00,"Cloud Infrastructure EngineerPosition Overview:Bloom, the insurance industry’s trusted growth partner, is looking for a talented, disciplined, and self-motivated Cloud Infrastructure Engineer with practical and broad experience building, deploying, optimizing, and..."
2026-04-02 13:25:21,ddg:jobs.smartrecruiters.com,bluescope,BlueScopeReliabilityEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/BlueScope/744000021239775-reliability-engineer,ddg::https://jobs.smartrecruiters.com/BlueScope/744000021239775-reliability-engineer,,"The Opportunity. Our Port Kembla Springhill Manufacturing facility is looking for aReliabilityEngineer(Mechanical, Electrical or Mechatronics) in our Paint Finishing Department (PFD)..."
2026-04-02 13:25:21,ddg:apply.workable.com,board-intelligence,Lead SiteReliabilityEngineer- Board Intelligence,,,https://apply.workable.com/board-intelligence/j/2360EB4AC0/,ddg::https://apply.workable.com/board-intelligence/j/2360EB4AC0/,,"As our Lead SiteReliabilityEngineer(SRE), you'll be leading an existing team that ensures the availability, performance, security, and reliability of our platform and core services."
2026-04-03 13:01:38,greenhouse,bugcrowd,Senior Site Reliability Engineer,,,https://boards.greenhouse.io/bugcrowd/jobs/7435558?gh_jid=7435558,greenhouse::7435558,2026-04-01T17:05:34-04:00,
2026-04-03 13:01:38,greenhouse,canonical,Kernel Build Automation Engineer - Ubuntu Linux,,,https://job-boards.greenhouse.io/canonical/jobs/7334725,greenhouse::7334725,2026-03-31T13:09:33-04:00,
2026-04-03 13:01:38,greenhouse,canonical,MAAS Data Center Infrastructure Engineer (Toronto area),,,https://job-boards.greenhouse.io/canonical/jobs/6177790,greenhouse::6177790,2026-03-31T11:48:04-04:00,
2026-04-03 13:01:38,greenhouse,canonical,Senior Site Reliability / Gitops Engineer,,,https://job-boards.greenhouse.io/canonical/jobs/5517891,greenhouse::5517891,2026-04-01T08:47:23-04:00,
2026-04-03 13:01:38,greenhouse,canonical,Senior Site Reliability Engineer,,,https://job-boards.greenhouse.io/canonical/jobs/3029798,greenhouse::3029798,2026-04-01T07:13:58-04:00,
2026-04-03 13:01:38,greenhouse,canonical,Site Reliability / Gitops Engineer,,,https://job-boards.greenhouse.io/canonical/jobs/1747487,greenhouse::1747487,2026-04-01T08:47:23-04:00,
2026-04-03 13:01:38,greenhouse,canonical,Site Reliability Engineer,,,https://job-boards.greenhouse.io/canonical/jobs/4468036,greenhouse::4468036,2026-04-01T07:14:36-04:00,
2026-04-03 13:01:38,greenhouse,canonical,"Telco Cloud Engineer (5G, OpenRan, OpenStack, Python) - Americas and EMEA",,,https://job-boards.greenhouse.io/canonical/jobs/3748266,greenhouse::3748266,2026-04-01T05:52:17-04:00,
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,canonical?error=true,Jobs at Canonical,,,https://job-boards.greenhouse.io/canonical?error=true,ddg::https://job-boards.greenhouse.io/canonical?error=true,,CloudEngineering Manager. Home based - Worldwide. Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets.
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,capco,AWS Cloud Engineer with Production Support in Banking Domain,,,https://job-boards.greenhouse.io/capco/jobs/7772728,ddg::https://job-boards.greenhouse.io/capco/jobs/7772728,,18 hours ago·AWS Cloud Engineer with Production Support in Banking Domain - Bangalore. India - Bengaluru. Apply. Job Title: AWS Cloud Engineer with Production Support in ...
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,captivation?error=true,Jobs at Captivation Software,,,https://job-boards.greenhouse.io/captivation?error=true,ddg::https://job-boards.greenhouse.io/captivation?error=true,,"SoftwareEngineer1 - Go/Python/Terraform/AWS. Annapolis Junction, MD. SoftwareEngineer1 - Java/MapReduce/Cloud/GhostMachine/QTA.SystemsEngineer3 (Hybrid) -DevOps."
2026-04-02 13:25:21,ddg:boards.greenhouse.io,carta,Job Application for Senior Site Reliability Engineer at Carta,,,https://boards.greenhouse.io/carta/jobs/5936341003,ddg::https://boards.greenhouse.io/carta/jobs/5936341003,,"Infrastructure as Code (IaC): Proficient in using tools such as Terraform, Ansible, or CloudFormation for managing and provisioningcloudinfrastructure."
2026-04-02 13:11:40,weworkremotely,CashJar.com,Senior DevOps Engineer (Remote - for OutsideHire),Remote,,https://weworkremotely.com/remote-jobs/cashjar-com-senior-devops-engineer-remote-for-outsidehire,wwr::https://weworkremotely.com/remote-jobs/cashjar-com-senior-devops-engineer-remote-for-outsidehire,"Thu, 05 Mar 2026 16:03:54 +0000","Headquarters: City Of Manila, Philippines Senior DevOps EngineerRole DefinitionThe DevOps Engineer is responsible for establishing and maintaining the cloud infrastructure, deployment pipelines, monitoring systems, and operational excellence practices that support the FanFair platform throughout dev"
2026-04-02 13:25:21,ddg:boards.greenhouse.io,celonis,Jobs at Celonis,,,https://boards.greenhouse.io/celonis/,ddg::https://boards.greenhouse.io/celonis/,,"Senior CloudPlatformEngineerRaleigh, US, North Carolina.Senior Fullstack Engineer | .NET/C# Developer Munich, Germany. Senior Full Stack Software Engineer Pristina, Kosovo."
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,chowbus,Jobs at Chowbus,,,https://job-boards.greenhouse.io/chowbus,ddg::https://job-boards.greenhouse.io/chowbus,,"SiteReliabilityEngineer(SRE)_ Mandarin Speaking. Chicago, Illinois, United States."
2026-04-02 13:25:21,ddg:jobs.lever.co,ciandt,"28553] Senior DevOps Engineer, Brazil",,,https://jobs.lever.co/ciandt/adb5eb06-a37d-4c94-aaae-c82de3847079,ddg::https://jobs.lever.co/ciandt/adb5eb06-a37d-4c94-aaae-c82de3847079,,20 hours ago·We are seeking a Senior DevOps Engineer to join our team. Responsibilities: Collaborate with cross-functional teams to assess and prioritize security ...
2026-04-02 13:25:21,ddg:jobs.smartrecruiters.com,cint,CintCloudInfrastructureFinOps Engineer,,,https://jobs.smartrecruiters.com/Cint/744000070509564-cloud-infrastructure-finops-engineer,ddg::https://jobs.smartrecruiters.com/Cint/744000070509564-cloud-infrastructure-finops-engineer,,"As aCloudInfrastructureFinOps Engineer at Cint, you will contribute to designing, building and maintaining scalable and securecloudinfrastructure."
2026-04-02 13:25:21,ddg:jobs.smartrecruiters.com,cint,CintCloudInfrastructureFinOps Engineer,,,https://jobs.smartrecruiters.com/Cint/744000070509076-cloud-infrastructure-finops-engineer,ddg::https://jobs.smartrecruiters.com/Cint/744000070509076-cloud-infrastructure-finops-engineer,,"As aCloudInfrastructureFinOps Engineer at Cint, you will contribute to designing, building and maintaining scalable and securecloudinfrastructure."
2026-04-02 13:25:21,ddg:jobs.smartrecruiters.com,cint,CintCloudInfrastructureFinOps Engineer,,,https://jobs.smartrecruiters.com/Cint/744000065664375-cloud-infrastructure-finops-engineer,ddg::https://jobs.smartrecruiters.com/Cint/744000065664375-cloud-infrastructure-finops-engineer,,"As aCloudInfrastructureFinOps Engineer at Cint, you will contribute to designing, building and maintaining scalable and securecloudinfrastructure."
2026-04-02 13:25:21,ddg:boards.greenhouse.io,clara,Job Application for Forward-deployed Engineer,,,https://boards.greenhouse.io/clara/jobs/5095342007,ddg::https://boards.greenhouse.io/clara/jobs/5095342007,,"14 hours ago·Production Engineering & Infrastructure. Build robust APIs and backend services that power AI features with proper authentication, rate limiting, and error ..."
2026-04-03 13:01:38,greenhouse,clickhouse,Cloud Engineer - Product Metrics,,,https://job-boards.greenhouse.io/clickhouse/jobs/5755082004,greenhouse::5755082004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Cloud Platform Engineer - Control Plane,,,https://job-boards.greenhouse.io/clickhouse/jobs/5802319004,greenhouse::5802319004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Cloud Platform Engineer - Control Plane,,,https://job-boards.greenhouse.io/clickhouse/jobs/5802320004,greenhouse::5802320004,2026-03-27T09:46:40-04:00,
2026-04-02 13:11:40,greenhouse,clickhouse,Database Reliability Engineer - Core Team,,,https://job-boards.greenhouse.io/clickhouse/jobs/5843425004,greenhouse::5843425004,2026-04-01T20:22:48-04:00,
2026-04-02 13:11:40,greenhouse,clickhouse,Database Reliability Engineer - Core Team,,,https://job-boards.greenhouse.io/clickhouse/jobs/5843421004,greenhouse::5843421004,2026-04-01T20:22:42-04:00,
2026-04-02 13:11:40,greenhouse,clickhouse,Database Reliability Engineer - Core Team,,,https://job-boards.greenhouse.io/clickhouse/jobs/5843422004,greenhouse::5843422004,2026-04-01T20:22:44-04:00,
2026-04-02 13:11:40,greenhouse,clickhouse,Database Reliability Engineer - Core Team,,,https://job-boards.greenhouse.io/clickhouse/jobs/5843424004,greenhouse::5843424004,2026-04-01T20:22:47-04:00,
2026-04-02 13:11:40,greenhouse,clickhouse,Database Reliability Engineer - Core Team,,,https://job-boards.greenhouse.io/clickhouse/jobs/5843423004,greenhouse::5843423004,2026-04-01T20:22:45-04:00,
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,clickhouse,Jobs at ClickHouse,,,https://job-boards.greenhouse.io/clickhouse,ddg::https://job-boards.greenhouse.io/clickhouse,,SeniorCloudEngineer– AutoScaling (Performance and Scalability). Amsterdam (Remote). SeniorCloudEngineer- Secure DeploymentsNew.
2026-04-03 13:01:38,greenhouse,clickhouse,Release Engineer - Data Plane,,,https://job-boards.greenhouse.io/clickhouse/jobs/5813444004,greenhouse::5813444004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Release Engineer - Data Plane,,,https://job-boards.greenhouse.io/clickhouse/jobs/5813432004,greenhouse::5813432004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Release Engineer - Data Plane,,,https://job-boards.greenhouse.io/clickhouse/jobs/5813433004,greenhouse::5813433004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Cloud Engineer,,,https://job-boards.greenhouse.io/clickhouse/jobs/5733571004,greenhouse::5733571004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Infrastructure Engineer - Postgres,,,https://job-boards.greenhouse.io/clickhouse/jobs/5706417004,greenhouse::5706417004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Infrastructure Engineer - Postgres,,,https://job-boards.greenhouse.io/clickhouse/jobs/5717944004,greenhouse::5717944004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Site Reliability Engineer- Remote,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819757004,greenhouse::5819757004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Site Reliability Engineer- Remote,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819755004,greenhouse::5819755004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Site Reliability Engineer- Remote,,,https://job-boards.greenhouse.io/clickhouse/jobs/5828333004,greenhouse::5828333004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Site Reliability Engineer- Remote,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819754004,greenhouse::5819754004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Software Engineer - Cloud Infrastructure,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819678004,greenhouse::5819678004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Software Engineer - Cloud Infrastructure,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819676004,greenhouse::5819676004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Software Engineer - Cloud Infrastructure,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819679004,greenhouse::5819679004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Software Engineer - Cloud Infrastructure,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819677004,greenhouse::5819677004,2026-03-27T09:46:40-04:00,
2026-04-03 13:01:38,greenhouse,clickhouse,Senior Software Engineer - Cloud Infrastructure,,,https://job-boards.greenhouse.io/clickhouse/jobs/5819674004,greenhouse::5819674004,2026-03-27T09:46:40-04:00,
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,clickhouse?error=true,Jobs at ClickHouse,,,https://job-boards.greenhouse.io/clickhouse?error=true,ddg::https://job-boards.greenhouse.io/clickhouse?error=true,,CloudPlatformEngineer- Control Plane.CloudSoftwareEngineer- Observability Platform. United States (remote). Core SoftwareEngineer(C++) - Remote.
2026-04-03 13:01:38,greenhouse,cloudflare,Database Reliability Engineer,,,https://boards.greenhouse.io/cloudflare/jobs/7249558?gh_jid=7249558,greenhouse::7249558,2026-02-06T10:04:45-05:00,
2026-04-02 13:25:21,ddg:boards.greenhouse.io,cloudflare,Job Application for SoftwareEngineer-DevOps& Automation at...,,,https://boards.greenhouse.io/cloudflare/jobs/5796454?gh_jid=5796454,ddg::https://boards.greenhouse.io/cloudflare/jobs/5796454?gh_jid=5796454,,"As adevopsengineeron our team, you will build and maintain robust infrastructure, streamline deployment processes, and help ensure system reliability and security. You’ll partner with..."
2026-04-03 13:01:38,greenhouse,cloudflare,Security Systems Reliability Engineer,,,https://boards.greenhouse.io/cloudflare/jobs/7097407?gh_jid=7097407,greenhouse::7097407,2026-02-17T12:16:14-05:00,
2026-04-03 13:01:38,greenhouse,cloudflare,Senior Security Systems Reliability Engineer,,,https://boards.greenhouse.io/cloudflare/jobs/7137244?gh_jid=7137244,greenhouse::7137244,2026-02-06T10:04:45-05:00,
2026-04-03 13:01:38,greenhouse,cloudflare,Systems Reliability Engineer,,,https://boards.greenhouse.io/cloudflare/jobs/7453074?gh_jid=7453074,greenhouse::7453074,2026-02-06T10:04:45-05:00,
2026-04-02 13:25:21,ddg:jobs.ashbyhq.com,cloudscaler,LeadCloudEngineer(AWS) @ Cloudscaler,,,https://jobs.ashbyhq.com/cloudscaler/90985f50-d30d-48cd-80cf-fc96a96c826e,ddg::https://jobs.ashbyhq.com/cloudscaler/90985f50-d30d-48cd-80cf-fc96a96c826e,,"LeadCloudEngineer(AWS). Location: Central London – Hybrid. Onsite requirements can vary from one customer to another, however 1-2 days per week onsite is normal for our teams..."
2026-04-02 13:25:21,ddg:apply.workable.com,cmo-stores,InfrastructureEngineer- cmostores.com,,,https://apply.workable.com/cmo-stores/j/90AA990B88/,ddg::https://apply.workable.com/cmo-stores/j/90AA990B88/,,"As anInfrastructureEngineerat cmostores.com, you will play a pivotal role in the design, management, and enhancement of our company infrastructure."
2026-04-02 13:25:21,ddg:jobs.lever.co,coalfire,Coalfire,,,https://jobs.lever.co/coalfire,ddg::https://jobs.lever.co/coalfire,,CloudEngineerI | Remote US. Remote — Regular Full TimeUnited States.
2026-04-02 13:25:21,ddg:jobs.lever.co,coalfire,Security Engineer (SPLUNK),,,https://jobs.lever.co/coalfire/53208db2-8bb2-46b4-9f95-ab1ce2ac453f,ddg::https://jobs.lever.co/coalfire/53208db2-8bb2-46b4-9f95-ab1ce2ac453f,,"20 hours ago·Understanding of AWS, Azure, or GCP platform capabilities (ideally as a Cloud Architect, Cloud DevOps Engineer, or Cloud Security Engineer). Experience ..."
2026-04-02 13:25:21,ddg:jobs.lever.co,coalfire,Senior Site Reliability Engineer,,,https://jobs.lever.co/coalfire/f6c19da7-1fa9-4b76-9b9a-5000cb1ded3d,ddg::https://jobs.lever.co/coalfire/f6c19da7-1fa9-4b76-9b9a-5000cb1ded3d,,"20 hours ago·Bonus Points. Advanced or specialty cloud certifications (for example, AWS DevOps Engineer); CISSP (Certified Information Systems Security Professional) or ..."
2026-04-02 13:25:21,ddg:jobs.lever.co,coalfire,Senior Site Reliability Engineer,,,https://jobs.lever.co/coalfire/f6c19da7-1fa9-4b76-9b9a-5000cb1ded3d/apply,ddg::https://jobs.lever.co/coalfire/f6c19da7-1fa9-4b76-9b9a-5000cb1ded3d/apply,,14 hours ago·Senior Site Reliability Engineer. United States. Advisory Services – Cloud Services /. Regular Full Time /. Remote. Submit your application. Resume/CV ✱. ATTACH ...
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,cobaltio,"Job Application forDevOpsEngineer, US at Cobalt",,,https://job-boards.greenhouse.io/cobaltio/jobs/7968513002,ddg::https://job-boards.greenhouse.io/cobaltio/jobs/7968513002,,Join our innovative team as aDevOpsEngineerand be a pivotal part of Cobalt's journey in redefining cybersecurity.
2026-04-02 13:11:40,weworkremotely,Coderio,SR Data Engineer/DevOps,Remote,,https://weworkremotely.com/remote-jobs/coderio-sr-data-engineer-devops,wwr::https://weworkremotely.com/remote-jobs/coderio-sr-data-engineer-devops,"Sun, 08 Mar 2026 20:46:00 +0000","Headquarters: Santiago de Chile / Concepción / Talca / Valparaíso / Lima / Arequipa / Bogotá Sobre CoderioCoderio diseña y entrega soluciones digitales escalables para empresas globales. Con una base técnica sólida y una mentalidad orientada al producto, nuestros equipos lideran proyectos de softwar"
2026-04-02 13:25:21,ddg:jobs.lever.co,codeway,Codeway,,,https://jobs.lever.co/codeway,ddg::https://jobs.lever.co/codeway,,DevOps. Apply. SeniorDevSecOpsEngineer. Hybrid — Full-TimeBarcelona.
2026-04-02 13:25:21,ddg:apply.workable.com,cogna,PlatformEngineer- Cogna,,,https://apply.workable.com/cogna/j/2694CEBB2A,ddg::https://apply.workable.com/cogna/j/2694CEBB2A,,"We live in a world that runs on physical industries like energy, logistics, manufacturing. These sectors are essential to our economy and daily lives, yet they are held back by inefficiencies..."
2026-04-02 13:11:40,weworkremotely,Cognyte,DevOps Expert,Remote,,https://weworkremotely.com/remote-jobs/cognyte-devops-expert,wwr::https://weworkremotely.com/remote-jobs/cognyte-devops-expert,"Thu, 05 Mar 2026 16:03:09 +0000","Headquarters: Herzliya, Tel Aviv District, IL Description: Today’s world is crime-riddled. Criminals are everywhere, invisible, virtual, and sophisticated. Traditional ways to prevent and investigate crime and terror are no longer enough…&nbsp;Technology is changing incredibly fast. The criminals kn"
2026-04-02 13:25:21,ddg:jobs.lever.co,cohere,Senior MLInfrastructureEngineer- Supercompute,,,https://jobs.lever.co/cohere/9abc9bd8-645b-4e0c-95e3-b5df28e94c94,ddg::https://jobs.lever.co/cohere/9abc9bd8-645b-4e0c-95e3-b5df28e94c94,,"This team is responsible for building theinfrastructureand compute platform, which acts as the foundation for all members of technical staff at Cohere."
2026-04-02 13:11:40,weworkremotely,Companion Group Ltd.,Senior Backend Game Engineer (DevOps),Remote,,https://weworkremotely.com/remote-jobs/companion-group-ltd-senior-backend-game-engineer-devops,wwr::https://weworkremotely.com/remote-jobs/companion-group-ltd-senior-backend-game-engineer-devops,"Thu, 05 Mar 2026 16:05:52 +0000","Headquarters: London GB Companion Group is a AAA co-development gaming studio with a globally distributed and fully remote setup, renowned for its adeptness in overcoming the most intricate challenges in multiplayer game development. Our reputation precedes us as an excellent choice for clients aspi"
2026-04-02 13:25:21,ddg:jobs.lever.co,comply,COMPLY -DevOpsEngineer,,,https://jobs.lever.co/comply/80f1379e-b76c-4346-9967-e3599ad4e46d,ddg::https://jobs.lever.co/comply/80f1379e-b76c-4346-9967-e3599ad4e46d,,"We are seeking a skilledDevOpsEngineerto join our team. In this role, you will be responsible for building, deploying, and maintaining our CI/CD pipelines and managing our infrastructure..."
2026-04-02 13:11:40,weworkremotely,Confidential,Lead DevOps Engineer - AWS,Remote,,https://weworkremotely.com/remote-jobs/confidential-lead-devops-engineer-aws,wwr::https://weworkremotely.com/remote-jobs/confidential-lead-devops-engineer-aws,"Thu, 05 Mar 2026 16:45:20 +0000","Headquarters: Edinburgh, Midlothian Lead DevOps Engineer - AWS Edinburgh (Remote first) £85,000 - £90,000 My client, a leading software company is looking to hire an experienced Lead DevOps Engineer to support their R&amp;D department as well as the deployment and maintenance of their SaaS product. "
2026-04-02 13:25:21,ddg:jobs.lever.co,confluent,Confluent -CloudInfrastructureSoftware Engineer [Remote,,,https://jobs.lever.co/confluent/82e57176-067a-45c8-8e15-f7d95f55b027,ddg::https://jobs.lever.co/confluent/82e57176-067a-45c8-8e15-f7d95f55b027,,"The ConfluentCloudPlatform based on Apache Kafka is the leadingCloudNative Platform as a Service for streaming datainfrastructure, but this is just the beginning."
2026-04-02 13:25:21,ddg:apply.workable.com,constructor-1,PlatformEngineer: Platform Solutions (Remote),,,https://apply.workable.com/constructor-1/j/736E11E869/,ddg::https://apply.workable.com/constructor-1/j/736E11E869/,,"As aPlatformEngineerin the Platform Solutions team, you will design, develop, and optimize custom platform services to ensure our systems are resilient, secure, and performant."
2026-04-03 13:01:38,greenhouse,contentful,Platform Engineer,,,https://job-boards.greenhouse.io/contentful/jobs/7544103,greenhouse::7544103,2026-03-23T13:26:52-04:00,
2026-04-03 13:01:38,greenhouse,contentful,Senior Platform Engineer (f/m/d),,,https://job-boards.greenhouse.io/contentful/jobs/7682062,greenhouse::7682062,2026-03-17T16:08:24-04:00,
2026-04-02 13:11:40,arbeitnow,Convact,AI Automation Engineer (m/w/d) - Vollzeit - (Remote),Remote,"Remote, IT",https://www.arbeitnow.com/jobs/companies/convact/ai-automation-engineer-vollzeit-remote-sinsheim-264847,arbeitnow::ai-automation-engineer-vollzeit-remote-sinsheim-264847,1775118630,"Wir sind eine wachsende Marketingagentur und suchen einen neuen Mitarbeiter, der unsere internen Prozesse mit KI und Automatisierung auf das nächste Level bringt. Dabei geht es nicht um klassische IT Verwaltung, sondern um echte Umsetzung. Wir suchen jemanden, der moderne KI Tools nicht nur spannend"
2026-04-02 13:11:40,weworkremotely,Corva,Senior DevOps Engineer (with Go/Python Development Experience),Remote,,https://weworkremotely.com/remote-jobs/corva-senior-devops-engineer-with-go-python-development-experience,wwr::https://weworkremotely.com/remote-jobs/corva-senior-devops-engineer-with-go-python-development-experience,"Thu, 05 Mar 2026 16:45:18 +0000","Headquarters: Poland About CorvaCorva has built a first-of-its-kind energy app store on a bedrock of best-in-class technologies, data pipelines, and a secure and scalable architecture. &nbsp;Our energy solutions solve today's toughest well delivery challenges, from well design through drillout. &nbs"
2026-04-02 13:25:21,ddg:boards.greenhouse.io,creditkarma,Job Application for DatabaseReliabilityEngineerat Credit Karma,,,https://boards.greenhouse.io/creditkarma/jobs/6006776003,ddg::https://boards.greenhouse.io/creditkarma/jobs/6006776003,,"As a DatabaseReliabilityEngineer, you will be instrumental in improving the reliability, performance and scale of Credit Karma’s database infrastructure."
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,cresta,Jobs at Cresta,,,https://job-boards.greenhouse.io/cresta,ddg::https://job-boards.greenhouse.io/cresta,,InfrastructureSoftwareEngineer(Kubernetes).Machine LearningEngineer(AI Agents). Canada (Remote). NLP Specialist.
2026-04-02 13:25:21,ddg:jobs.ashbyhq.com,crusoe,"Senior SiteReliabilityEngineer, Storage @ Crusoe",,,https://jobs.ashbyhq.com/Crusoe/96d29d17-1357-486e-bf87-ca315d59b344,ddg::https://jobs.ashbyhq.com/Crusoe/96d29d17-1357-486e-bf87-ca315d59b344,,"You will drivereliabilityinitiatives focused on data replication, encryption, backup and restore strategies, and robust failover mechanisms. Collaborating closely with storage engineers..."
2026-04-02 13:25:21,ddg:job-boards.greenhouse.io,darkwolfsolutions,Job Application for Cloud Engineer at Dark Wolf Solutions,,,https://job-boards.greenhouse.io/darkwolfsolutions/jobs/7686826003,ddg::https://job-boards.greenhouse.io/darkwolfsolutions/jobs/7686826003,,"13 hours ago·Cloud Engineer ; Responsibilities: Design, implement, and manage Google Cloud Platform (GCP) and AWS solutions; Develop and maintain infrastructure as code (IaC) ..."
2026-04-03 13:01:38,jobicy,Dayforce,DevOps Engineer,USA,DevOps &amp; Infrastructure,https://jobicy.com/jobs/141321-devops-engineer-2,jobicy::141321,2026-03-27T18:09:49+00:00,"Dayforce is a global human capital management (HCM) company headquartered in Toronto, Ontario, and Minneapolis, Minnesota, with operations across North America, Europe, Middle East, Africa (EMEA), and the Asia Pacific..."
2026-04-02 13:11:40,weworkremotely,Decircle,M0 Labs - DevOps - Engineer,Remote,,https://weworkremotely.com/remote-jobs/decircle-m0-labs-devops-engineer,wwr::https://weworkremotely.com/remote-jobs/decircle-m0-labs-devops-engineer,"Mon, 09 Mar 2026 20:34:46 +0000","Headquarters: New York, New York, United States Job descriptionM0 is a stablecoin platform for builders. With M0, developers can create their stablecoins in minutes by extending $M - M0’s superior digital-dollar building block, and customize attributes such as branding, compliance behaviors, and yie"
2026-04-02 13:25:21,ddg:jobs.ashbyhq.com,deel,DevOpsEngineer@ Deel,,,https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb,ddg::https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb,,"C- Certifications such as AWS CertifiedDevOpsEngineer, Microsoft Certified: AzureDevOpsEngineerExpert, or Certified Kubernetes Administrator (CKA). Bachelor’s degree in..."
2026-04-02 13:25:21,ddg:jobs.ashbyhq.com,deel,DevOpsEngineer@ Deel,,,https://jobs.ashbyhq.com/Deel/fe284678-d120-43e4-acf4-17ac73e63fb0,ddg::https://jobs.ashbyhq.com/Deel/fe284678-d120-43e4-acf4-17ac73e63fb0,,"C- Certifications such as AWS CertifiedDevOpsEngineer, Microsoft Certified: AzureDevOpsEngineerExpert, or Certified Kubernetes Administrator (CKA). Bachelor’s degree in..."
